"not_rain_all_predict","test_data_all_not.reg_date","test_data_all_not.hour_reg","test_data_all_not.pick_rgn2_nm"
383.469354294265,2023-05-06,"15","관악구"
195.624755180844,2023-05-06,"15","광진구"
163.335324266016,2023-05-06,"15","구로구"
131.833826977648,2023-05-06,"15","금천구"
210.074434487963,2023-05-06,"15","노원구"
97.3708130624225,2023-05-06,"15","도봉구"
193.947179672362,2023-05-06,"15","동대문구"
190.864114681218,2023-05-06,"15","동작구"
313.455826350144,2023-05-06,"15","마포구"
174.952493869193,2023-05-06,"15","서대문구"
217.895725311764,2023-05-06,"15","서초구"
170.894202137937,2023-05-06,"15","성동구"
211.895646147759,2023-05-06,"15","성북구"
397.933913211184,2023-05-06,"15","송파구"
185.601528520896,2023-05-06,"15","양천구"
260.406347616644,2023-05-06,"15","영등포구"
150.502541606542,2023-05-06,"15","용산구"
176.182133342008,2023-05-06,"15","은평구"
93.0773309093766,2023-05-06,"15","종로구"
91.3507966731033,2023-05-06,"15","중구"
136.366862716338,2023-05-06,"15","중랑구"
192.552330981545,2023-05-06,"16","강동구"
157.487324263935,2023-05-06,"16","강북구"
323.276256576383,2023-05-06,"16","강서구"
451.182261855752,2023-05-06,"16","관악구"
213.182568593376,2023-05-06,"16","광진구"
198.933104409032,2023-05-06,"16","구로구"
147.119577972767,2023-05-06,"16","금천구"
223.682136522009,2023-05-06,"16","노원구"
114.794227146552,2023-05-06,"16","도봉구"
212.573327398944,2023-05-06,"16","동대문구"
214.840391697668,2023-05-06,"16","동작구"
350.816488127389,2023-05-06,"16","마포구"
208.229639991771,2023-05-06,"16","서대문구"
252.337835841124,2023-05-06,"16","서초구"
188.552891902672,2023-05-06,"16","성동구"
239.182410320591,2023-05-06,"16","성북구"
437.927539967809,2023-05-06,"16","송파구"
228.219549374483,2023-05-06,"16","양천구"
328.032400066612,2023-05-06,"16","영등포구"
171.893866253995,2023-05-06,"16","용산구"
186.330167662483,2023-05-06,"16","은평구"
111.262828261339,2023-05-06,"16","종로구"
108.153780381671,2023-05-06,"16","중구"
151.752616160384,2023-05-06,"16","중랑구"
285.627248539708,2023-05-06,"17","강동구"
229.747867290776,2023-05-06,"17","강북구"
480.261608915953,2023-05-06,"17","강서구"
608.871693109454,2023-05-06,"17","관악구"
300.203617919862,2023-05-06,"17","광진구"
310.465066746313,2023-05-06,"17","구로구"
213.884175612287,2023-05-06,"17","금천구"
348.36629764434,2023-05-06,"17","노원구"
178.41434179505,2023-05-06,"17","도봉구"
323.454166353489,2023-05-06,"17","동대문구"
331.419787179752,2023-05-06,"17","동작구"
522.704194787471,2023-05-06,"17","마포구"
327.836778188349,2023-05-06,"17","서대문구"
389.352112202495,2023-05-06,"17","서초구"
295.268153729934,2023-05-06,"17","성동구"
377.588820978236,2023-05-06,"17","성북구"
672.352294451038,2023-05-06,"17","송파구"
337.922825829193,2023-05-06,"17","양천구"
461.104549706758,2023-05-06,"17","영등포구"
261.523966465572,2023-05-06,"17","용산구"
296.26293596259,2023-05-06,"17","은평구"
166.131644859248,2023-05-06,"17","종로구"
157.310873244672,2023-05-06,"17","중구"
229.206364645384,2023-05-06,"17","중랑구"
368.021096513711,2023-05-06,"18","강동구"
289.347220907621,2023-05-06,"18","강북구"
584.270632813788,2023-05-06,"18","강서구"
731.580554440016,2023-05-06,"18","관악구"
362.69399336787,2023-05-06,"18","광진구"
377.018160052722,2023-05-06,"18","구로구"
259.743859607728,2023-05-06,"18","금천구"
449.192675931128,2023-05-06,"18","노원구"
235.694793370419,2023-05-06,"18","도봉구"
395.150273342454,2023-05-06,"18","동대문구"
414.869043204091,2023-05-06,"18","동작구"
650.361182891367,2023-05-06,"18","마포구"
403.076991593489,2023-05-06,"18","서대문구"
472.81116612123,2023-05-06,"18","서초구"
361.396755808422,2023-05-06,"18","성동구"
478.698254110989,2023-05-06,"18","성북구"
821.055655765226,2023-05-06,"18","송파구"
442.258721827326,2023-05-06,"18","양천구"
558.085005238075,2023-05-06,"18","영등포구"
310.858371056193,2023-05-06,"18","용산구"
395.496013107748,2023-05-06,"18","은평구"
198.901288186463,2023-05-06,"18","종로구"
189.601624416475,2023-05-06,"18","중구"
292.61154339833,2023-05-06,"18","중랑구"
364.951014166864,2023-05-06,"19","강동구"
288.974827076085,2023-05-06,"19","강북구"
591.079541971096,2023-05-06,"19","강서구"
753.213277632469,2023-05-06,"19","관악구"
364.509200934233,2023-05-06,"19","광진구"
368.831544402201,2023-05-06,"19","구로구"
267.582952374664,2023-05-06,"19","금천구"
445.03007545659,2023-05-06,"19","노원구"
228.709339052407,2023-05-06,"19","도봉구"
392.099940836425,2023-05-06,"19","동대문구"
394.314888410495,2023-05-06,"19","동작구"
634.744383958525,2023-05-06,"19","마포구"
384.916390645569,2023-05-06,"19","서대문구"
462.593644784464,2023-05-06,"19","서초구"
354.700678982514,2023-05-06,"19","성동구"
462.705030603111,2023-05-06,"19","성북구"
831.352258864154,2023-05-06,"19","송파구"
428.013453144016,2023-05-06,"19","양천구"
547.206888505394,2023-05-06,"19","영등포구"
319.052500461239,2023-05-06,"19","용산구"
389.208883943596,2023-05-06,"19","은평구"
195.586902071686,2023-05-06,"19","종로구"
191.50650519795,2023-05-06,"19","중구"
307.955421596768,2023-05-06,"19","중랑구"
296.259941276724,2023-05-06,"20","강동구"
248.627353730237,2023-05-06,"20","강북구"
495.54809496013,2023-05-06,"20","강서구"
664.790069243394,2023-05-06,"20","관악구"
298.599368621479,2023-05-06,"20","광진구"
292.842301538173,2023-05-06,"20","구로구"
217.296096773425,2023-05-06,"20","금천구"
352.861271730779,2023-05-06,"20","노원구"
172.496296302462,2023-05-06,"20","도봉구"
320.430095738014,2023-05-06,"20","동대문구"
316.20543583258,2023-05-06,"20","동작구"
511.142415546859,2023-05-06,"20","마포구"
305.637576055386,2023-05-06,"20","서대문구"
331.897731970471,2023-05-06,"20","서초구"
278.152626192352,2023-05-06,"20","성동구"
357.876494272895,2023-05-06,"20","성북구"
648.765563065071,2023-05-06,"20","송파구"
313.285967899517,2023-05-06,"20","양천구"
433.358266348245,2023-05-06,"20","영등포구"
248.791419199893,2023-05-06,"20","용산구"
327.811362335672,2023-05-06,"20","은평구"
153.370930195623,2023-05-06,"20","종로구"
162.025070791437,2023-05-06,"20","중구"
252.520948829536,2023-05-06,"20","중랑구"
222.540358622052,2023-05-06,"21","강동구"
189.216317060207,2023-05-06,"21","강북구"
393.055055404728,2023-05-06,"21","강서구"
553.273544659716,2023-05-06,"21","관악구"
235.127888379224,2023-05-06,"21","광진구"
222.563456614274,2023-05-06,"21","구로구"
174.349620007365,2023-05-06,"21","금천구"
256.433548443308,2023-05-06,"21","노원구"
132.542532924029,2023-05-06,"21","도봉구"
239.356405099008,2023-05-06,"21","동대문구"
251.416029876355,2023-05-06,"21","동작구"
338.167945919261,2023-05-06,"21","마포구"
221.704177367469,2023-05-06,"21","서대문구"
233.38332264782,2023-05-06,"21","서초구"
199.406036170261,2023-05-06,"21","성동구"
275.57358132087,2023-05-06,"21","성북구"
468.826651626817,2023-05-06,"21","송파구"
219.886059412852,2023-05-06,"21","양천구"
327.390572199749,2023-05-06,"21","영등포구"
172.941626054797,2023-05-06,"21","용산구"
235.079336478743,2023-05-06,"21","은평구"
117.292153062954,2023-05-06,"21","종로구"
122.137491910445,2023-05-06,"21","중구"
201.168465536333,2023-05-06,"21","중랑구"
167.017151742583,2023-05-06,"22","강동구"
147.592036661599,2023-05-06,"22","강북구"
304.117013622223,2023-05-06,"22","강서구"
461.541543574025,2023-05-06,"22","관악구"
180.905520147233,2023-05-06,"22","광진구"
174.219654185415,2023-05-06,"22","구로구"
142.692865876823,2023-05-06,"22","금천구"
181.623298471698,2023-05-06,"22","노원구"
101.705846875716,2023-05-06,"22","도봉구"
185.1006940788,2023-05-06,"22","동대문구"
198.184103710475,2023-05-06,"22","동작구"
282.258570290763,2023-05-06,"22","마포구"
184.963757915897,2023-05-06,"22","서대문구"
170.840940792972,2023-05-06,"22","서초구"
165.740795493513,2023-05-06,"22","성동구"
197.479227639965,2023-05-06,"22","성북구"
374.562552613677,2023-05-06,"22","송파구"
165.882986848951,2023-05-06,"22","양천구"
255.995857928321,2023-05-06,"22","영등포구"
145.925895486514,2023-05-06,"22","용산구"
184.324146422927,2023-05-06,"22","은평구"
88.5420565920454,2023-05-06,"22","종로구"
94.3472834022418,2023-05-06,"22","중구"
157.325076654316,2023-05-06,"22","중랑구"
122.4482332515,2023-05-06,"23","강동구"
113.591772222174,2023-05-06,"23","강북구"
220.805493067346,2023-05-06,"23","강서구"
370.224519746362,2023-05-06,"23","관악구"
131.058164261533,2023-05-06,"23","광진구"
120.914820898559,2023-05-06,"23","구로구"
103.575745368532,2023-05-06,"23","금천구"
129.333330024972,2023-05-06,"23","노원구"
79.7878603891099,2023-05-06,"23","도봉구"
131.641248687348,2023-05-06,"23","동대문구"
138.68116472923,2023-05-06,"23","동작구"
210.628275151286,2023-05-06,"23","마포구"
132.787677348524,2023-05-06,"23","서대문구"
131.408589774374,2023-05-06,"23","서초구"
116.389104678659,2023-05-06,"23","성동구"
159.363753651838,2023-05-06,"23","성북구"
277.915886408066,2023-05-06,"23","송파구"
108.572829234598,2023-05-06,"23","양천구"
182.911629835637,2023-05-06,"23","영등포구"
107.088247684201,2023-05-06,"23","용산구"
139.532936390032,2023-05-06,"23","은평구"
76.3406820175876,2023-05-06,"23","종로구"
74.9056348032343,2023-05-06,"23","중구"
112.201591052435,2023-05-06,"23","중랑구"
54.6382992043455,2023-05-07,"24","강동구"
56.0460820429733,2023-05-07,"24","강북구"
108.326361015266,2023-05-07,"24","강서구"
207.989948249246,2023-05-07,"24","관악구"
71.2307473239565,2023-05-07,"24","광진구"
57.2273418573215,2023-05-07,"24","구로구"
56.8904204415627,2023-05-07,"24","금천구"
62.011669716532,2023-05-07,"24","노원구"
39.5314617494507,2023-05-07,"24","도봉구"
79.3252892235872,2023-05-07,"24","동대문구"
70.8299641795155,2023-05-07,"24","동작구"
121.341938268021,2023-05-07,"24","마포구"
72.6398225713935,2023-05-07,"24","서대문구"
73.1342922230202,2023-05-07,"24","서초구"
67.1584832437416,2023-05-07,"24","성동구"
80.7012871267012,2023-05-07,"24","성북구"
122.380044662763,2023-05-07,"24","송파구"
62.3840281846374,2023-05-07,"24","양천구"
97.2581899009811,2023-05-07,"24","영등포구"
65.2983667948743,2023-05-07,"24","용산구"
71.0454639654766,2023-05-07,"24","은평구"
43.7756583881743,2023-05-07,"24","종로구"
53.2286991013826,2023-05-07,"24","중구"
58.7642954448175,2023-05-07,"24","중랑구"
42.6281727336816,2023-05-07,"25","강동구"
42.7505446257833,2023-05-07,"25","강북구"
79.1559433955787,2023-05-07,"25","강서구"
140.661547608559,2023-05-07,"25","관악구"
52.3824915552426,2023-05-07,"25","광진구"
40.1428554806106,2023-05-07,"25","구로구"
39.7973806673955,2023-05-07,"25","금천구"
50.1448476776405,2023-05-07,"25","노원구"
30.2684059579384,2023-05-07,"25","도봉구"
55.3720931204082,2023-05-07,"25","동대문구"
52.466870889723,2023-05-07,"25","동작구"
84.0498138721099,2023-05-07,"25","마포구"
53.9855627449707,2023-05-07,"25","서대문구"
58.2152155376106,2023-05-07,"25","서초구"
45.9255142347378,2023-05-07,"25","성동구"
58.191700907711,2023-05-07,"25","성북구"
91.1474477289901,2023-05-07,"25","송파구"
47.2908749226902,2023-05-07,"25","양천구"
69.6649215159385,2023-05-07,"25","영등포구"
44.8290695655636,2023-05-07,"25","용산구"
50.0476797864662,2023-05-07,"25","은평구"
30.1733591589484,2023-05-07,"25","종로구"
43.1833948061623,2023-05-07,"25","중구"
40.8380888427592,2023-05-07,"25","중랑구"
85.4359298453855,2023-05-07,"9","강동구"
65.0385817678124,2023-05-07,"9","강북구"
146.01146758957,2023-05-07,"9","강서구"
186.882209603589,2023-05-07,"9","관악구"
83.3620062819707,2023-05-07,"9","광진구"
71.241486106881,2023-05-07,"9","구로구"
67.9085851948021,2023-05-07,"9","금천구"
79.7915061329392,2023-05-07,"9","노원구"
50.4134715221138,2023-05-07,"9","도봉구"
91.7203776399062,2023-05-07,"9","동대문구"
75.8994070969257,2023-05-07,"9","동작구"
141.882151868221,2023-05-07,"9","마포구"
73.2036101996725,2023-05-07,"9","서대문구"
115.511183689037,2023-05-07,"9","서초구"
75.4062422376597,2023-05-07,"9","성동구"
100.907162750502,2023-05-07,"9","성북구"
193.040576006045,2023-05-07,"9","송파구"
86.6504244934416,2023-05-07,"9","양천구"
135.742703139332,2023-05-07,"9","영등포구"
71.0883596669059,2023-05-07,"9","용산구"
77.9012129145155,2023-05-07,"9","은평구"
48.0781170723768,2023-05-07,"9","종로구"
51.1695788284143,2023-05-07,"9","중구"
61.8222475757905,2023-05-07,"9","중랑구"
141.629487673885,2023-05-07,"10","강동구"
116.173640217569,2023-05-07,"10","강북구"
256.772937208731,2023-05-07,"10","강서구"
330.430419751273,2023-05-07,"10","관악구"
144.188584987939,2023-05-07,"10","광진구"
142.474850903793,2023-05-07,"10","구로구"
123.358071970134,2023-05-07,"10","금천구"
149.787896796039,2023-05-07,"10","노원구"
84.2296046460953,2023-05-07,"10","도봉구"
169.143098594254,2023-05-07,"10","동대문구"
138.3719148223,2023-05-07,"10","동작구"
264.99854564742,2023-05-07,"10","마포구"
138.462666858995,2023-05-07,"10","서대문구"
206.567427579458,2023-05-07,"10","서초구"
130.722422486655,2023-05-07,"10","성동구"
178.798769683393,2023-05-07,"10","성북구"
333.751462460453,2023-05-07,"10","송파구"
143.409690422838,2023-05-07,"10","양천구"
254.556380382384,2023-05-07,"10","영등포구"
125.082793965262,2023-05-07,"10","용산구"
146.953499108237,2023-05-07,"10","은평구"
89.029572331022,2023-05-07,"10","종로구"
90.1497567348692,2023-05-07,"10","중구"
119.358665667304,2023-05-07,"10","중랑구"
245.685441454109,2023-05-07,"11","강동구"
198.01770065312,2023-05-07,"11","강북구"
425.308084999206,2023-05-07,"11","강서구"
595.030790717705,2023-05-07,"11","관악구"
262.576190869157,2023-05-07,"11","광진구"
265.984646358955,2023-05-07,"11","구로구"
210.264113174436,2023-05-07,"11","금천구"
293.935094339956,2023-05-07,"11","노원구"
143.635111866233,2023-05-07,"11","도봉구"
297.594445956076,2023-05-07,"11","동대문구"
291.173900868689,2023-05-07,"11","동작구"
475.925726599296,2023-05-07,"11","마포구"
275.497931278389,2023-05-07,"11","서대문구"
355.415733817753,2023-05-07,"11","서초구"
265.787109958884,2023-05-07,"11","성동구"
328.534724214077,2023-05-07,"11","성북구"
598.841742002243,2023-05-07,"11","송파구"
277.686074825415,2023-05-07,"11","양천구"
409.444395833417,2023-05-07,"11","영등포구"
224.210811367273,2023-05-07,"11","용산구"
256.768034199592,2023-05-07,"11","은평구"
160.757932273863,2023-05-07,"11","종로구"
148.596385909053,2023-05-07,"11","중구"
197.410273489302,2023-05-07,"11","중랑구"
283.210544531579,2023-05-07,"12","강동구"
227.167853579956,2023-05-07,"12","강북구"
459.955560215053,2023-05-07,"12","강서구"
645.85380885469,2023-05-07,"12","관악구"
303.065622479857,2023-05-07,"12","광진구"
289.875557601976,2023-05-07,"12","구로구"
218.496818883909,2023-05-07,"12","금천구"
342.24217602415,2023-05-07,"12","노원구"
173.134529517616,2023-05-07,"12","도봉구"
334.167407093204,2023-05-07,"12","동대문구"
337.510227454572,2023-05-07,"12","동작구"
514.148941670423,2023-05-07,"12","마포구"
291.242493198422,2023-05-07,"12","서대문구"
390.146710369248,2023-05-07,"12","서초구"
300.416223964149,2023-05-07,"12","성동구"
362.56393952519,2023-05-07,"12","성북구"
660.278214852855,2023-05-07,"12","송파구"
319.877597061609,2023-05-07,"12","양천구"
469.215346711157,2023-05-07,"12","영등포구"
241.551002352188,2023-05-07,"12","용산구"
278.681552007759,2023-05-07,"12","은평구"
168.328260639939,2023-05-07,"12","종로구"
161.783297247282,2023-05-07,"12","중구"
228.108584922841,2023-05-07,"12","중랑구"
268.331488105302,2023-05-07,"13","강동구"
208.158454771765,2023-05-07,"13","강북구"
423.45044430075,2023-05-07,"13","강서구"
609.83895209254,2023-05-07,"13","관악구"
275.020449438309,2023-05-07,"13","광진구"
256.737210284161,2023-05-07,"13","구로구"
199.852374517272,2023-05-07,"13","금천구"
303.39861524292,2023-05-07,"13","노원구"
152.669670933821,2023-05-07,"13","도봉구"
288.701638713071,2023-05-07,"13","동대문구"
297.092806169014,2023-05-07,"13","동작구"
437.204651023258,2023-05-07,"13","마포구"
248.573569278602,2023-05-07,"13","서대문구"
329.18859285123,2023-05-07,"13","서초구"
252.476988895137,2023-05-07,"13","성동구"
327.899436594191,2023-05-07,"13","성북구"
591.530616922633,2023-05-07,"13","송파구"
280.520156520897,2023-05-07,"13","양천구"
430.947660667577,2023-05-07,"13","영등포구"
216.122708417601,2023-05-07,"13","용산구"
242.484437045507,2023-05-07,"13","은평구"
147.984814782556,2023-05-07,"13","종로구"
126.769572201023,2023-05-07,"13","중구"
212.219182084338,2023-05-07,"13","중랑구"
208.223653534164,2023-05-07,"14","강동구"
173.114925203162,2023-05-07,"14","강북구"
343.790371003931,2023-05-07,"14","강서구"
517.615779347127,2023-05-07,"14","관악구"
232.691243740971,2023-05-07,"14","광진구"
204.073562133167,2023-05-07,"14","구로구"
160.168086598392,2023-05-07,"14","금천구"
244.100388230478,2023-05-07,"14","노원구"
126.288533301323,2023-05-07,"14","도봉구"
234.213998783899,2023-05-07,"14","동대문구"
236.993969913857,2023-05-07,"14","동작구"
370.479510700098,2023-05-07,"14","마포구"
193.207256887132,2023-05-07,"14","서대문구"
255.301553142061,2023-05-07,"14","서초구"
206.280527350419,2023-05-07,"14","성동구"
262.043172579554,2023-05-07,"14","성북구"
478.318666175682,2023-05-07,"14","송파구"
214.181748852116,2023-05-07,"14","양천구"
326.888297887041,2023-05-07,"14","영등포구"
179.917425627219,2023-05-07,"14","용산구"
204.885134282156,2023-05-07,"14","은평구"
119.316959290671,2023-05-07,"14","종로구"
110.608021727187,2023-05-07,"14","중구"
176.563754300715,2023-05-07,"14","중랑구"
184.828124139192,2023-05-07,"15","강동구"
162.963558726537,2023-05-07,"15","강북구"
295.985936496035,2023-05-07,"15","강서구"
477.410667546548,2023-05-07,"15","관악구"
204.273654928227,2023-05-07,"15","광진구"
175.343902846223,2023-05-07,"15","구로구"
141.602737427417,2023-05-07,"15","금천구"
218.803991731563,2023-05-07,"15","노원구"
114.409734011079,2023-05-07,"15","도봉구"
208.799466702068,2023-05-07,"15","동대문구"
215.471611008855,2023-05-07,"15","동작구"
324.988448209145,2023-05-07,"15","마포구"
188.039170646329,2023-05-07,"15","서대문구"
225.968867487527,2023-05-07,"15","서초구"
178.637453073637,2023-05-07,"15","성동구"
238.209917454996,2023-05-07,"15","성북구"
436.635166892229,2023-05-07,"15","송파구"
189.128520127352,2023-05-07,"15","양천구"
292.760303865216,2023-05-07,"15","영등포구"
163.581793713199,2023-05-07,"15","용산구"
194.883452125039,2023-05-07,"15","은평구"
98.9211697060662,2023-05-07,"15","종로구"
103.657331106916,2023-05-07,"15","중구"
153.240277344199,2023-05-07,"15","중랑구"
215.847180429914,2023-05-07,"16","강동구"
173.426855275698,2023-05-07,"16","강북구"
364.135914145128,2023-05-07,"16","강서구"
529.819601204415,2023-05-07,"16","관악구"
234.527218127442,2023-05-07,"16","광진구"
210.415704409424,2023-05-07,"16","구로구"
164.586454700427,2023-05-07,"16","금천구"
262.313580558395,2023-05-07,"16","노원구"
128.731877643863,2023-05-07,"16","도봉구"
224.94607367878,2023-05-07,"16","동대문구"
259.247515655671,2023-05-07,"16","동작구"
390.345640365893,2023-05-07,"16","마포구"
235.561239840347,2023-05-07,"16","서대문구"
277.940617978346,2023-05-07,"16","서초구"
200.784450182836,2023-05-07,"16","성동구"
272.89379778658,2023-05-07,"16","성북구"
493.892109463459,2023-05-07,"16","송파구"
253.096522175854,2023-05-07,"16","양천구"
360.745162152059,2023-05-07,"16","영등포구"
197.167083004826,2023-05-07,"16","용산구"
225.459119210585,2023-05-07,"16","은평구"
121.431411647461,2023-05-07,"16","종로구"
117.931962435566,2023-05-07,"16","중구"
175.791965043814,2023-05-07,"16","중랑구"
310.579917034512,2023-05-07,"17","강동구"
249.244995454428,2023-05-07,"17","강북구"
530.968945210301,2023-05-07,"17","강서구"
713.058354760722,2023-05-07,"17","관악구"
320.08510643868,2023-05-07,"17","광진구"
321.316813992506,2023-05-07,"17","구로구"
230.91195261327,2023-05-07,"17","금천구"
384.911541372877,2023-05-07,"17","노원구"
191.763839265774,2023-05-07,"17","도봉구"
339.978901366545,2023-05-07,"17","동대문구"
367.940164111784,2023-05-07,"17","동작구"
574.057809698795,2023-05-07,"17","마포구"
363.513985692481,2023-05-07,"17","서대문구"
436.958177555707,2023-05-07,"17","서초구"
322.743361677676,2023-05-07,"17","성동구"
419.872384808911,2023-05-07,"17","성북구"
763.424355067097,2023-05-07,"17","송파구"
370.858818497542,2023-05-07,"17","양천구"
501.12984935852,2023-05-07,"17","영등포구"
288.677361190954,2023-05-07,"17","용산구"
329.783296822398,2023-05-07,"17","은평구"
170.494496254042,2023-05-07,"17","종로구"
171.601084687425,2023-05-07,"17","중구"
257.479599215859,2023-05-07,"17","중랑구"
373.853193681038,2023-05-07,"18","강동구"
309.142758616794,2023-05-07,"18","강북구"
627.327816448219,2023-05-07,"18","강서구"
815.573807450559,2023-05-07,"18","관악구"
385.547857082559,2023-05-07,"18","광진구"
397.277044122495,2023-05-07,"18","구로구"
282.163434706013,2023-05-07,"18","금천구"
476.556164832515,2023-05-07,"18","노원구"
224.421406836842,2023-05-07,"18","도봉구"
404.854680913102,2023-05-07,"18","동대문구"
453.85699686653,2023-05-07,"18","동작구"
659.875825030067,2023-05-07,"18","마포구"
425.832366973468,2023-05-07,"18","서대문구"
478.589866288878,2023-05-07,"18","서초구"
387.189899941645,2023-05-07,"18","성동구"
504.041357894517,2023-05-07,"18","성북구"
866.800861258671,2023-05-07,"18","송파구"
440.156956726869,2023-05-07,"18","양천구"
593.014232694192,2023-05-07,"18","영등포구"
321.480315155742,2023-05-07,"18","용산구"
411.98483177843,2023-05-07,"18","은평구"
209.329870956083,2023-05-07,"18","종로구"
207.032247097593,2023-05-07,"18","중구"
315.94125224361,2023-05-07,"18","중랑구"
354.362474627837,2023-05-07,"19","강동구"
288.060710718798,2023-05-07,"19","강북구"
606.763293020494,2023-05-07,"19","강서구"
808.193907509535,2023-05-07,"19","관악구"
364.848479533146,2023-05-07,"19","광진구"
363.218006828732,2023-05-07,"19","구로구"
280.020116162311,2023-05-07,"19","금천구"
423.25638167616,2023-05-07,"19","노원구"
220.5095295811,2023-05-07,"19","도봉구"
396.270498457772,2023-05-07,"19","동대문구"
406.571068618035,2023-05-07,"19","동작구"
627.601026661372,2023-05-07,"19","마포구"
387.176694846706,2023-05-07,"19","서대문구"
443.770711013762,2023-05-07,"19","서초구"
355.861659663597,2023-05-07,"19","성동구"
450.636741587146,2023-05-07,"19","성북구"
847.979899378974,2023-05-07,"19","송파구"
386.896940810986,2023-05-07,"19","양천구"
548.880096751964,2023-05-07,"19","영등포구"
312.037244997396,2023-05-07,"19","용산구"
380.589925115836,2023-05-07,"19","은평구"
199.382466297348,2023-05-07,"19","종로구"
189.266343128435,2023-05-07,"19","중구"
303.969477392681,2023-05-07,"19","중랑구"
265.224960686282,2023-05-07,"20","강동구"
237.649754292962,2023-05-07,"20","강북구"
462.06729323187,2023-05-07,"20","강서구"
676.8398746502,2023-05-07,"20","관악구"
283.279414347189,2023-05-07,"20","광진구"
254.450787113732,2023-05-07,"20","구로구"
219.921536224899,2023-05-07,"20","금천구"
290.793303334735,2023-05-07,"20","노원구"
169.760848923043,2023-05-07,"20","도봉구"
307.504719562054,2023-05-07,"20","동대문구"
297.844242152875,2023-05-07,"20","동작구"
459.153992665895,2023-05-07,"20","마포구"
277.135731246886,2023-05-07,"20","서대문구"
298.268775724354,2023-05-07,"20","서초구"
242.749483963511,2023-05-07,"20","성동구"
336.024661240536,2023-05-07,"20","성북구"
584.518307325808,2023-05-07,"20","송파구"
276.847718236311,2023-05-07,"20","양천구"
388.056336009165,2023-05-07,"20","영등포구"
233.410492136014,2023-05-07,"20","용산구"
298.978558851982,2023-05-07,"20","은평구"
151.088975458605,2023-05-07,"20","종로구"
144.049018601713,2023-05-07,"20","중구"
242.926310908024,2023-05-07,"20","중랑구"
187.530393282048,2023-05-07,"21","강동구"
174.029985364812,2023-05-07,"21","강북구"
334.140161246611,2023-05-07,"21","강서구"
527.553082959814,2023-05-07,"21","관악구"
206.25035690284,2023-05-07,"21","광진구"
187.969457359237,2023-05-07,"21","구로구"
155.969002495292,2023-05-07,"21","금천구"
204.055216959732,2023-05-07,"21","노원구"
115.293879270459,2023-05-07,"21","도봉구"
217.337842975525,2023-05-07,"21","동대문구"
219.878488847377,2023-05-07,"21","동작구"
289.677666569019,2023-05-07,"21","마포구"
190.928593017817,2023-05-07,"21","서대문구"
199.150644209549,2023-05-07,"21","서초구"
173.198268815459,2023-05-07,"21","성동구"
234.328584153554,2023-05-07,"21","성북구"
402.161113557745,2023-05-07,"21","송파구"
189.110933831393,2023-05-07,"21","양천구"
284.500881483154,2023-05-07,"21","영등포구"
151.77337383292,2023-05-07,"21","용산구"
200.584463797023,2023-05-07,"21","은평구"
101.753926369999,2023-05-07,"21","종로구"
106.64994582293,2023-05-07,"21","중구"
184.033916023419,2023-05-07,"21","중랑구"
139.951439074047,2023-05-07,"22","강동구"
128.183994792703,2023-05-07,"22","강북구"
248.304537262967,2023-05-07,"22","강서구"
410.462969851105,2023-05-07,"22","관악구"
164.293763808741,2023-05-07,"22","광진구"
130.386072966316,2023-05-07,"22","구로구"
115.921960124194,2023-05-07,"22","금천구"
143.913653833832,2023-05-07,"22","노원구"
80.6701716646564,2023-05-07,"22","도봉구"
156.085439214434,2023-05-07,"22","동대문구"
162.215765432894,2023-05-07,"22","동작구"
228.866496003614,2023-05-07,"22","마포구"
144.019007258096,2023-05-07,"22","서대문구"
144.140378150705,2023-05-07,"22","서초구"
127.273484611805,2023-05-07,"22","성동구"
165.983515801544,2023-05-07,"22","성북구"
307.863827037263,2023-05-07,"22","송파구"
124.621830636758,2023-05-07,"22","양천구"
207.283208811077,2023-05-07,"22","영등포구"
116.640539369484,2023-05-07,"22","용산구"
149.015456716437,2023-05-07,"22","은평구"
78.38876754731,2023-05-07,"22","종로구"
80.3016706922378,2023-05-07,"22","중구"
132.557406459197,2023-05-07,"22","중랑구"
98.7241713909997,2023-05-07,"23","강동구"
87.6331234594414,2023-05-07,"23","강북구"
167.636883640561,2023-05-07,"23","강서구"
314.954435087217,2023-05-07,"23","관악구"
114.051233268302,2023-05-07,"23","광진구"
86.8468912799003,2023-05-07,"23","구로구"
85.4208984709763,2023-05-07,"23","금천구"
95.4704363633915,2023-05-07,"23","노원구"
59.6076797113075,2023-05-07,"23","도봉구"
110.602144078811,2023-05-07,"23","동대문구"
110.66976375299,2023-05-07,"23","동작구"
176.163318527611,2023-05-07,"23","마포구"
108.584050341495,2023-05-07,"23","서대문구"
115.295488347397,2023-05-07,"23","서초구"
94.5777315385998,2023-05-07,"23","성동구"
122.196726115516,2023-05-07,"23","성북구"
211.452292437081,2023-05-07,"23","송파구"
86.6817406366146,2023-05-07,"23","양천구"
148.705284582292,2023-05-07,"23","영등포구"
89.909600538355,2023-05-07,"23","용산구"
111.337507437778,2023-05-07,"23","은평구"
61.8977984524556,2023-05-07,"23","종로구"
65.8060070425929,2023-05-07,"23","중구"
90.9454722363856,2023-05-07,"23","중랑구"
24.1020530297457,2023-05-08,"24","강동구"
20.5242691058545,2023-05-08,"24","강북구"
83.8013698322815,2023-05-08,"24","강서구"
173.518096092615,2023-05-08,"24","관악구"
