"reg_date","hour_reg","day_of_reg","pick_rgn2_nm","is_rain","month","week","day_of_reg2","rider_cnt_w_2","rider_cnt_w_3","rider_cnt_w_4","order_cnt_w_2","order_cnt_w_3","order_cnt_w_4","rider_cnt_w_1","order_cnt_w_1","is_holiday","is_holiday2"
2023-05-18,9,"岿格","碍合备",1,5,2,"格夸老",29,30,34,44,43,44,28,42,0,0
2023-05-18,10,"岿格","碍合备",1,5,2,"格夸老",46,50,51,77,79,70,43,60,0,0
2023-05-18,11,"岿格","碍合备",1,5,2,"格夸老",117,108,118,178,193,198,113,192,0,0
2023-05-18,12,"岿格","碍合备",1,5,2,"格夸老",122,141,116,217,219,179,128,186,0,0
2023-05-18,13,"岿格","碍合备",1,5,2,"格夸老",103,96,87,164,145,140,104,148,0,0
2023-05-18,14,"岿格","碍合备",1,5,2,"格夸老",76,61,67,135,106,108,75,111,0,0
2023-05-18,15,"岿格","碍合备",1,5,2,"格夸老",84,74,72,133,125,123,75,114,0,0
2023-05-18,16,"岿格","碍合备",1,5,2,"格夸老",93,79,92,139,133,162,101,154,0,0
2023-05-18,17,"岿格","碍合备",1,5,2,"格夸老",145,118,142,248,201,247,140,205,0,0
2023-05-18,18,"岿格","碍合备",1,5,2,"格夸老",216,210,215,411,383,384,206,340,0,0
2023-05-18,19,"岿格","碍合备",1,5,2,"格夸老",248,206,216,530,408,412,233,409,0,0
2023-05-18,20,"岿格","碍合备",1,5,2,"格夸老",237,182,174,455,308,282,198,353,0,0
2023-05-18,21,"岿格","碍合备",1,5,2,"格夸老",178,129,130,380,237,227,144,214,0,0
2023-05-18,22,"岿格","碍合备",1,5,2,"格夸老",122,107,97,275,204,172,110,188,0,0
2023-05-18,23,"岿格","碍合备",1,5,2,"格夸老",90,69,67,160,118,110,71,115,0,0
2023-05-18,9,"岿格","碍辑备",1,5,2,"格夸老",80,83,72,133,139,106,74,119,0,0
2023-05-18,10,"岿格","碍辑备",1,5,2,"格夸老",163,157,138,303,294,232,135,237,0,0
2023-05-18,11,"岿格","碍辑备",1,5,2,"格夸老",308,289,279,747,764,625,281,657,0,0
2023-05-18,12,"岿格","碍辑备",1,5,2,"格夸老",313,312,285,647,706,556,302,624,0,0
2023-05-18,13,"岿格","碍辑备",1,5,2,"格夸老",238,249,235,460,486,421,219,440,0,0
2023-05-18,14,"岿格","碍辑备",1,5,2,"格夸老",192,167,157,369,329,313,180,343,0,0
2023-05-18,15,"岿格","碍辑备",1,5,2,"格夸老",165,140,144,295,268,256,159,283,0,0
2023-05-18,16,"岿格","碍辑备",1,5,2,"格夸老",217,199,221,382,357,369,232,413,0,0
2023-05-18,17,"岿格","碍辑备",1,5,2,"格夸老",399,360,340,811,750,723,359,702,0,0
2023-05-18,18,"岿格","碍辑备",1,5,2,"格夸老",514,532,474,1407,1372,1189,519,1236,0,0
2023-05-18,19,"岿格","碍辑备",1,5,2,"格夸老",575,552,498,1668,1360,1204,545,1320,0,0
2023-05-18,20,"岿格","碍辑备",1,5,2,"格夸老",533,424,415,1201,951,888,456,991,0,0
2023-05-18,21,"岿格","碍辑备",1,5,2,"格夸老",384,336,257,863,736,539,317,630,0,0
2023-05-18,22,"岿格","碍辑备",1,5,2,"格夸老",309,240,220,707,534,430,227,470,0,0
2023-05-18,23,"岿格","碍辑备",1,5,2,"格夸老",220,162,139,459,322,276,152,309,0,0
2023-05-18,9,"岿格","包厩备",1,5,2,"格夸老",93,101,95,186,191,184,84,160,0,0
2023-05-18,10,"岿格","包厩备",1,5,2,"格夸老",201,206,189,391,385,335,174,353,0,0
2023-05-18,11,"岿格","包厩备",1,5,2,"格夸老",384,376,364,896,907,803,363,819,0,0
2023-05-18,12,"岿格","包厩备",1,5,2,"格夸老",390,403,398,872,886,868,352,774,0,0
2023-05-18,13,"岿格","包厩备",1,5,2,"格夸老",288,305,301,610,603,567,268,559,0,0
2023-05-18,14,"岿格","包厩备",1,5,2,"格夸老",242,225,263,560,514,518,213,498,0,0
2023-05-18,15,"岿格","包厩备",1,5,2,"格夸老",212,211,227,458,452,472,191,451,0,0
2023-05-18,16,"岿格","包厩备",1,5,2,"格夸老",278,289,322,587,582,576,261,527,0,0
2023-05-18,17,"岿格","包厩备",1,5,2,"格夸老",432,444,501,934,966,1074,445,989,0,0
2023-05-18,18,"岿格","包厩备",1,5,2,"格夸老",657,660,716,1696,1600,1746,624,1556,0,0
2023-05-18,19,"岿格","包厩备",1,5,2,"格夸老",726,681,721,1872,1746,1731,658,1725,0,0
2023-05-18,20,"岿格","包厩备",1,5,2,"格夸老",707,600,613,1651,1462,1277,555,1353,0,0
2023-05-18,21,"岿格","包厩备",1,5,2,"格夸老",542,446,443,1343,1061,953,445,1005,0,0
2023-05-18,22,"岿格","包厩备",1,5,2,"格夸老",424,336,384,1019,863,891,339,859,0,0
2023-05-18,23,"岿格","包厩备",1,5,2,"格夸老",326,290,310,805,732,703,280,683,0,0
2023-05-18,9,"岿格","堡柳备",1,5,2,"格夸老",42,27,30,65,48,54,33,60,0,0
2023-05-18,10,"岿格","堡柳备",1,5,2,"格夸老",83,83,64,130,156,112,87,140,0,0
2023-05-18,11,"岿格","堡柳备",1,5,2,"格夸老",210,217,169,432,467,331,180,375,0,0
2023-05-18,12,"岿格","堡柳备",1,5,2,"格夸老",205,194,177,402,396,350,174,361,0,0
2023-05-18,13,"岿格","堡柳备",1,5,2,"格夸老",153,141,132,307,278,261,146,299,0,0
2023-05-18,14,"岿格","堡柳备",1,5,2,"格夸老",123,105,101,256,198,199,116,225,0,0
2023-05-18,15,"岿格","堡柳备",1,5,2,"格夸老",104,93,101,197,188,188,111,230,0,0
2023-05-18,16,"岿格","堡柳备",1,5,2,"格夸老",127,124,109,286,244,241,129,241,0,0
2023-05-18,17,"岿格","堡柳备",1,5,2,"格夸老",222,186,189,484,359,407,220,444,0,0
2023-05-18,18,"岿格","堡柳备",1,5,2,"格夸老",328,301,290,799,665,668,337,726,0,0
2023-05-18,19,"岿格","堡柳备",1,5,2,"格夸老",322,303,294,803,677,671,343,772,0,0
2023-05-18,20,"岿格","堡柳备",1,5,2,"格夸老",300,245,232,673,524,476,256,546,0,0
2023-05-18,21,"岿格","堡柳备",1,5,2,"格夸老",210,163,156,460,358,322,186,402,0,0
2023-05-18,22,"岿格","堡柳备",1,5,2,"格夸老",160,123,135,378,275,282,133,292,0,0
2023-05-18,23,"岿格","堡柳备",1,5,2,"格夸老",106,91,86,224,176,168,95,198,0,0
2023-05-18,9,"岿格","备肺备",1,5,2,"格夸老",32,31,25,44,41,30,29,35,0,0
2023-05-18,10,"岿格","备肺备",1,5,2,"格夸老",73,71,64,105,100,83,76,107,0,0
2023-05-18,11,"岿格","备肺备",1,5,2,"格夸老",186,177,167,299,287,272,177,288,0,0
2023-05-18,12,"岿格","备肺备",1,5,2,"格夸老",189,166,155,266,247,232,157,252,0,0
2023-05-18,13,"岿格","备肺备",1,5,2,"格夸老",139,137,106,206,195,151,114,164,0,0
2023-05-18,14,"岿格","备肺备",1,5,2,"格夸老",95,109,88,150,149,130,71,111,0,0
2023-05-18,15,"岿格","备肺备",1,5,2,"格夸老",78,87,73,123,122,113,82,119,0,0
2023-05-18,16,"岿格","备肺备",1,5,2,"格夸老",114,119,115,167,168,164,103,153,0,0
2023-05-18,17,"岿格","备肺备",1,5,2,"格夸老",204,178,206,334,282,343,175,277,0,0
2023-05-18,18,"岿格","备肺备",1,5,2,"格夸老",336,316,320,607,569,577,287,521,0,0
2023-05-18,19,"岿格","备肺备",1,5,2,"格夸老",352,311,331,633,545,581,276,488,0,0
2023-05-18,20,"岿格","备肺备",1,5,2,"格夸老",274,230,228,471,377,354,204,337,0,0
2023-05-18,21,"岿格","备肺备",1,5,2,"格夸老",199,158,134,347,261,211,150,247,0,0
2023-05-18,22,"岿格","备肺备",1,5,2,"格夸老",154,107,106,277,171,175,109,167,0,0
2023-05-18,23,"岿格","备肺备",1,5,2,"格夸老",106,67,68,159,88,95,76,110,0,0
2023-05-18,9,"岿格","陛玫备",1,5,2,"格夸老",29,26,21,57,34,22,23,30,0,0
2023-05-18,10,"岿格","陛玫备",1,5,2,"格夸老",90,69,66,122,104,100,69,112,0,0
2023-05-18,11,"岿格","陛玫备",1,5,2,"格夸老",159,175,176,267,304,306,170,274,0,0
2023-05-18,12,"岿格","陛玫备",1,5,2,"格夸老",144,152,134,245,233,210,129,214,0,0
2023-05-18,13,"岿格","陛玫备",1,5,2,"格夸老",109,98,98,165,164,144,84,120,0,0
2023-05-18,14,"岿格","陛玫备",1,5,2,"格夸老",69,66,70,102,112,119,82,137,0,0
2023-05-18,15,"岿格","陛玫备",1,5,2,"格夸老",57,61,68,96,90,108,60,105,0,0
2023-05-18,16,"岿格","陛玫备",1,5,2,"格夸老",82,77,86,134,123,130,81,119,0,0
2023-05-18,17,"岿格","陛玫备",1,5,2,"格夸老",121,157,149,216,243,248,146,223,0,0
2023-05-18,18,"岿格","陛玫备",1,5,2,"格夸老",224,221,242,452,454,502,229,425,0,0
2023-05-18,19,"岿格","陛玫备",1,5,2,"格夸老",242,229,240,557,458,463,240,429,0,0
2023-05-18,20,"岿格","陛玫备",1,5,2,"格夸老",191,203,193,337,353,340,186,368,0,0
2023-05-18,21,"岿格","陛玫备",1,5,2,"格夸老",158,142,129,292,243,211,136,229,0,0
2023-05-18,22,"岿格","陛玫备",1,5,2,"格夸老",112,96,98,216,163,168,108,177,0,0
2023-05-18,23,"岿格","陛玫备",1,5,2,"格夸老",73,57,55,131,81,91,52,95,0,0
2023-05-18,9,"岿格","畴盔备",1,5,2,"格夸老",42,29,26,56,43,45,32,45,0,0
2023-05-18,10,"岿格","畴盔备",1,5,2,"格夸老",88,88,81,140,141,133,80,112,0,0
2023-05-18,11,"岿格","畴盔备",1,5,2,"格夸老",185,200,198,362,398,391,201,376,0,0
2023-05-18,12,"岿格","畴盔备",1,5,2,"格夸老",208,220,182,391,425,347,215,360,0,0
2023-05-18,13,"岿格","畴盔备",1,5,2,"格夸老",147,141,153,249,274,265,141,219,0,0
2023-05-18,14,"岿格","畴盔备",1,5,2,"格夸老",122,124,114,196,221,192,126,207,0,0
2023-05-18,15,"岿格","畴盔备",1,5,2,"格夸老",135,95,108,232,164,203,105,180,0,0
2023-05-18,16,"岿格","畴盔备",1,5,2,"格夸老",141,143,165,259,233,308,159,285,0,0
2023-05-18,17,"岿格","畴盔备",1,5,2,"格夸老",239,211,249,460,367,483,229,407,0,0
2023-05-18,18,"岿格","畴盔备",1,5,2,"格夸老",367,329,348,812,685,791,349,697,0,0
2023-05-18,19,"岿格","畴盔备",1,5,2,"格夸老",393,344,359,888,716,715,359,673,0,0
2023-05-18,20,"岿格","畴盔备",1,5,2,"格夸老",341,271,258,698,509,473,274,463,0,0
2023-05-18,21,"岿格","畴盔备",1,5,2,"格夸老",253,168,181,496,288,331,157,278,0,0
2023-05-18,22,"岿格","畴盔备",1,5,2,"格夸老",167,115,139,346,208,240,120,216,0,0
2023-05-18,23,"岿格","畴盔备",1,5,2,"格夸老",104,67,67,204,108,109,67,109,0,0
2023-05-18,9,"岿格","档豪备",1,5,2,"格夸老",13,19,18,16,30,23,7,8,0,0
2023-05-18,10,"岿格","档豪备",1,5,2,"格夸老",34,37,27,51,48,44,30,45,0,0
2023-05-18,11,"岿格","档豪备",1,5,2,"格夸老",80,80,68,121,120,122,82,132,0,0
2023-05-18,12,"岿格","档豪备",1,5,2,"格夸老",90,79,81,150,125,134,88,126,0,0
2023-05-18,13,"岿格","档豪备",1,5,2,"格夸老",73,66,67,118,94,106,67,101,0,0
2023-05-18,14,"岿格","档豪备",1,5,2,"格夸老",48,46,53,72,70,80,51,75,0,0
2023-05-18,15,"岿格","档豪备",1,5,2,"格夸老",50,44,51,76,72,83,44,65,0,0
2023-05-18,16,"岿格","档豪备",1,5,2,"格夸老",62,60,61,96,91,92,59,93,0,0
2023-05-18,17,"岿格","档豪备",1,5,2,"格夸老",106,102,99,189,163,173,99,165,0,0
2023-05-18,18,"岿格","档豪备",1,5,2,"格夸老",188,159,152,343,259,287,162,247,0,0
2023-05-18,19,"岿格","档豪备",1,5,2,"格夸老",180,146,163,376,273,291,187,321,0,0
2023-05-18,20,"岿格","档豪备",1,5,2,"格夸老",158,118,117,267,187,188,133,192,0,0
2023-05-18,21,"岿格","档豪备",1,5,2,"格夸老",123,70,80,218,117,126,93,131,0,0
2023-05-18,22,"岿格","档豪备",1,5,2,"格夸老",92,57,60,175,83,87,59,94,0,0
2023-05-18,23,"岿格","档豪备",1,5,2,"格夸老",52,39,37,83,57,53,41,59,0,0
2023-05-18,9,"岿格","悼措巩备",1,5,2,"格夸老",42,42,44,62,61,59,43,61,0,0
2023-05-18,10,"岿格","悼措巩备",1,5,2,"格夸老",114,80,89,176,131,138,101,140,0,0
2023-05-18,11,"岿格","悼措巩备",1,5,2,"格夸老",220,217,210,396,386,406,256,421,0,0
2023-05-18,12,"岿格","悼措巩备",1,5,2,"格夸老",246,209,187,402,349,325,222,340,0,0
2023-05-18,13,"岿格","悼措巩备",1,5,2,"格夸老",191,138,138,309,210,213,161,245,0,0
2023-05-18,14,"岿格","悼措巩备",1,5,2,"格夸老",118,96,117,197,149,175,138,216,0,0
2023-05-18,15,"岿格","悼措巩备",1,5,2,"格夸老",96,91,106,142,146,164,123,205,0,0
2023-05-18,16,"岿格","悼措巩备",1,5,2,"格夸老",140,121,137,235,198,238,138,223,0,0
2023-05-18,17,"岿格","悼措巩备",1,5,2,"格夸老",254,217,245,441,361,446,244,379,0,0
2023-05-18,18,"岿格","悼措巩备",1,5,2,"格夸老",377,331,318,721,592,596,352,606,0,0
2023-05-18,19,"岿格","悼措巩备",1,5,2,"格夸老",360,331,325,776,638,591,368,640,0,0
2023-05-18,20,"岿格","悼措巩备",1,5,2,"格夸老",325,244,245,638,422,426,276,468,0,0
2023-05-18,21,"岿格","悼措巩备",1,5,2,"格夸老",249,173,187,443,302,320,189,308,0,0
2023-05-18,22,"岿格","悼措巩备",1,5,2,"格夸老",167,112,131,343,209,241,144,241,0,0
2023-05-18,23,"岿格","悼措巩备",1,5,2,"格夸老",139,82,83,243,134,137,99,157,0,0
2023-05-18,9,"岿格","悼累备",1,5,2,"格夸老",38,29,28,58,43,37,29,30,0,0
2023-05-18,10,"岿格","悼累备",1,5,2,"格夸老",70,70,63,100,103,90,58,84,0,0
2023-05-18,11,"岿格","悼累备",1,5,2,"格夸老",173,166,190,301,312,324,175,284,0,0
2023-05-18,12,"岿格","悼累备",1,5,2,"格夸老",195,204,185,318,337,286,182,277,0,0
2023-05-18,13,"岿格","悼累备",1,5,2,"格夸老",160,155,134,243,230,219,126,195,0,0
2023-05-18,14,"岿格","悼累备",1,5,2,"格夸老",119,125,108,214,201,153,105,141,0,0
2023-05-18,15,"岿格","悼累备",1,5,2,"格夸老",95,96,106,146,154,157,99,152,0,0
2023-05-18,16,"岿格","悼累备",1,5,2,"格夸老",129,134,135,201,213,205,117,171,0,0
2023-05-18,17,"岿格","悼累备",1,5,2,"格夸老",251,249,280,432,390,461,207,336,0,0
2023-05-18,18,"岿格","悼累备",1,5,2,"格夸老",324,340,356,629,601,632,306,551,0,0
2023-05-18,19,"岿格","悼累备",1,5,2,"格夸老",358,335,322,748,602,564,320,537,0,0
2023-05-18,20,"岿格","悼累备",1,5,2,"格夸老",290,257,235,490,427,384,222,375,0,0
2023-05-18,21,"岿格","悼累备",1,5,2,"格夸老",250,197,177,432,317,276,157,246,0,0
2023-05-18,22,"岿格","悼累备",1,5,2,"格夸老",162,130,126,286,226,217,112,161,0,0
2023-05-18,23,"岿格","悼累备",1,5,2,"格夸老",102,77,90,174,121,125,88,140,0,0
2023-05-18,9,"岿格","付器备",1,5,2,"格夸老",84,81,70,128,130,106,78,123,0,0
2023-05-18,10,"岿格","付器备",1,5,2,"格夸老",192,178,176,285,283,278,182,280,0,0
2023-05-18,11,"岿格","付器备",1,5,2,"格夸老",397,401,401,825,894,822,420,832,0,0
2023-05-18,12,"岿格","付器备",1,5,2,"格夸老",378,354,365,735,699,685,365,680,0,0
2023-05-18,13,"岿格","付器备",1,5,2,"格夸老",286,282,255,557,518,490,262,482,0,0
2023-05-18,14,"岿格","付器备",1,5,2,"格夸老",205,198,208,402,350,379,195,343,0,0
2023-05-18,15,"岿格","付器备",1,5,2,"格夸老",186,179,179,362,301,331,163,295,0,0
2023-05-18,16,"岿格","付器备",1,5,2,"格夸老",245,220,256,429,355,432,242,412,0,0
2023-05-18,17,"岿格","付器备",1,5,2,"格夸老",418,410,399,777,731,779,394,670,0,0
2023-05-18,18,"岿格","付器备",1,5,2,"格夸老",582,569,583,1280,1135,1235,564,1129,0,0
2023-05-18,19,"岿格","付器备",1,5,2,"格夸老",601,557,557,1261,1110,1135,574,1159,0,0
2023-05-18,20,"岿格","付器备",1,5,2,"格夸老",521,407,400,988,699,690,426,732,0,0
2023-05-18,21,"岿格","付器备",1,5,2,"格夸老",339,252,256,704,516,490,263,509,0,0
2023-05-18,22,"岿格","付器备",1,5,2,"格夸老",234,179,192,413,315,349,176,346,0,0
2023-05-18,23,"岿格","付器备",1,5,2,"格夸老",196,130,139,373,228,263,142,249,0,0
2023-05-18,9,"岿格","辑措巩备",1,5,2,"格夸老",38,26,37,51,33,46,40,51,0,0
2023-05-18,10,"岿格","辑措巩备",1,5,2,"格夸老",77,67,81,92,82,94,73,83,0,0
2023-05-18,11,"岿格","辑措巩备",1,5,2,"格夸老",200,176,201,299,290,307,182,249,0,0
2023-05-18,12,"岿格","辑措巩备",1,5,2,"格夸老",203,174,211,288,256,301,188,247,0,0
2023-05-18,13,"岿格","辑措巩备",1,5,2,"格夸老",156,124,142,224,175,210,137,195,0,0
2023-05-18,14,"岿格","辑措巩备",1,5,2,"格夸老",110,104,122,155,144,172,86,121,0,0
2023-05-18,15,"岿格","辑措巩备",1,5,2,"格夸老",96,95,104,135,122,153,114,158,0,0
2023-05-18,16,"岿格","辑措巩备",1,5,2,"格夸老",143,117,155,210,164,225,129,162,0,0
2023-05-18,17,"岿格","辑措巩备",1,5,2,"格夸老",282,213,269,430,330,391,264,370,0,0
2023-05-18,18,"岿格","辑措巩备",1,5,2,"格夸老",354,342,341,614,532,551,337,542,0,0
2023-05-18,19,"岿格","辑措巩备",1,5,2,"格夸老",387,323,326,649,503,492,331,498,0,0
2023-05-18,20,"岿格","辑措巩备",1,5,2,"格夸老",322,227,242,490,339,351,250,356,0,0
2023-05-18,21,"岿格","辑措巩备",1,5,2,"格夸老",205,149,180,322,241,290,170,262,0,0
2023-05-18,22,"岿格","辑措巩备",1,5,2,"格夸老",173,142,123,270,219,179,151,225,0,0
2023-05-18,23,"岿格","辑措巩备",1,5,2,"格夸老",107,91,81,155,110,116,78,97,0,0
2023-05-18,9,"岿格","辑檬备",1,5,2,"格夸老",74,57,60,110,83,88,65,98,0,0
2023-05-18,10,"岿格","辑檬备",1,5,2,"格夸老",197,197,167,309,298,258,177,265,0,0
2023-05-18,11,"岿格","辑檬备",1,5,2,"格夸老",422,456,412,820,912,826,425,764,0,0
2023-05-18,12,"岿格","辑檬备",1,5,2,"格夸老",338,331,339,550,558,541,328,508,0,0
2023-05-18,13,"岿格","辑檬备",1,5,2,"格夸老",206,206,214,349,350,339,198,331,0,0
2023-05-18,14,"岿格","辑檬备",1,5,2,"格夸老",161,156,161,272,245,255,145,239,0,0
2023-05-18,15,"岿格","辑檬备",1,5,2,"格夸老",136,149,137,213,228,232,150,247,0,0
2023-05-18,16,"岿格","辑檬备",1,5,2,"格夸老",194,195,196,331,290,327,194,313,0,0
2023-05-18,17,"岿格","辑檬备",1,5,2,"格夸老",332,325,350,571,564,651,339,556,0,0
2023-05-18,18,"岿格","辑檬备",1,5,2,"格夸老",437,429,442,893,859,846,456,809,0,0
2023-05-18,19,"岿格","辑檬备",1,5,2,"格夸老",450,409,380,859,725,614,433,733,0,0
2023-05-18,20,"岿格","辑檬备",1,5,2,"格夸老",313,276,240,532,440,370,263,411,0,0
2023-05-18,21,"岿格","辑檬备",1,5,2,"格夸老",218,157,177,391,239,270,152,222,0,0
2023-05-18,22,"岿格","辑檬备",1,5,2,"格夸老",155,130,128,263,216,207,117,178,0,0
2023-05-18,23,"岿格","辑檬备",1,5,2,"格夸老",120,79,83,177,103,112,89,118,0,0
2023-05-18,9,"岿格","己悼备",1,5,2,"格夸老",30,41,31,47,54,46,36,48,0,0
2023-05-18,10,"岿格","己悼备",1,5,2,"格夸老",86,82,85,140,137,126,68,99,0,0
2023-05-18,11,"岿格","己悼备",1,5,2,"格夸老",249,250,243,499,496,463,237,476,0,0
2023-05-18,12,"岿格","己悼备",1,5,2,"格夸老",225,231,221,385,413,410,235,422,0,0
2023-05-18,13,"岿格","己悼备",1,5,2,"格夸老",159,145,152,276,229,257,150,234,0,0
2023-05-18,14,"岿格","己悼备",1,5,2,"格夸老",112,106,110,192,183,183,114,184,0,0
2023-05-18,15,"岿格","己悼备",1,5,2,"格夸老",105,110,95,174,176,153,79,132,0,0
2023-05-18,16,"岿格","己悼备",1,5,2,"格夸老",120,117,117,216,186,208,110,186,0,0
2023-05-18,17,"岿格","己悼备",1,5,2,"格夸老",208,229,228,395,411,425,205,345,0,0
2023-05-18,18,"岿格","己悼备",1,5,2,"格夸老",322,336,338,713,647,728,280,575,0,0
2023-05-18,19,"岿格","己悼备",1,5,2,"格夸老",339,332,334,664,642,598,296,557,0,0
2023-05-18,20,"岿格","己悼备",1,5,2,"格夸老",274,202,209,437,337,363,232,391,0,0
2023-05-18,21,"岿格","己悼备",1,5,2,"格夸老",192,138,149,350,250,235,151,258,0,0
2023-05-18,22,"岿格","己悼备",1,5,2,"格夸老",136,117,115,244,190,196,104,178,0,0
2023-05-18,23,"岿格","己悼备",1,5,2,"格夸老",81,63,68,121,106,113,60,86,0,0
2023-05-18,9,"岿格","己合备",1,5,2,"格夸老",65,50,56,97,74,77,33,58,0,0
2023-05-18,10,"岿格","己合备",1,5,2,"格夸老",109,92,110,191,141,173,118,163,0,0
2023-05-18,11,"岿格","己合备",1,5,2,"格夸老",248,238,240,474,468,450,243,470,0,0
2023-05-18,12,"岿格","己合备",1,5,2,"格夸老",249,254,221,434,462,382,226,387,0,0
2023-05-18,13,"岿格","己合备",1,5,2,"格夸老",178,171,152,307,297,274,190,313,0,0
2023-05-18,14,"岿格","己合备",1,5,2,"格夸老",133,146,142,233,256,249,136,219,0,0
2023-05-18,15,"岿格","己合备",1,5,2,"格夸老",127,121,129,208,192,200,132,209,0,0
2023-05-18,16,"岿格","己合备",1,5,2,"格夸老",154,151,178,288,259,336,161,276,0,0
2023-05-18,17,"岿格","己合备",1,5,2,"格夸老",277,279,305,537,493,553,265,452,0,0
2023-05-18,18,"岿格","己合备",1,5,2,"格夸老",424,379,386,883,748,835,386,723,0,0
2023-05-18,19,"岿格","己合备",1,5,2,"格夸老",455,415,375,943,802,716,378,687,0,0
2023-05-18,20,"岿格","己合备",1,5,2,"格夸老",334,297,296,616,513,554,317,527,0,0
2023-05-18,21,"岿格","己合备",1,5,2,"格夸老",260,183,183,483,323,330,191,313,0,0
2023-05-18,22,"岿格","己合备",1,5,2,"格夸老",194,122,145,381,221,271,149,251,0,0
2023-05-18,23,"岿格","己合备",1,5,2,"格夸老",130,98,83,229,164,148,88,158,0,0
2023-05-18,9,"岿格","价颇备",1,5,2,"格夸老",110,107,107,221,231,209,103,207,0,0
2023-05-18,10,"岿格","价颇备",1,5,2,"格夸老",217,217,182,448,459,390,205,407,0,0
2023-05-18,11,"岿格","价颇备",1,5,2,"格夸老",440,460,405,1158,1321,1130,412,1080,0,0
2023-05-18,12,"岿格","价颇备",1,5,2,"格夸老",457,482,410,1014,1179,957,437,905,0,0
2023-05-18,13,"岿格","价颇备",1,5,2,"格夸老",338,321,313,788,685,726,335,708,0,0
2023-05-18,14,"岿格","价颇备",1,5,2,"格夸老",265,251,261,562,604,531,241,481,0,0
2023-05-18,15,"岿格","价颇备",1,5,2,"格夸老",239,247,242,524,536,563,204,447,0,0
2023-05-18,16,"岿格","价颇备",1,5,2,"格夸老",300,282,315,666,616,729,297,662,0,0
2023-05-18,17,"岿格","价颇备",1,5,2,"格夸老",513,487,511,1233,1110,1197,485,1093,0,0
2023-05-18,18,"岿格","价颇备",1,5,2,"格夸老",736,705,679,2076,1922,1937,685,1685,0,0
2023-05-18,19,"岿格","价颇备",1,5,2,"格夸老",800,745,708,2140,1958,1790,704,1717,0,0
2023-05-18,20,"岿格","价颇备",1,5,2,"格夸老",708,543,528,1556,1280,1164,517,1162,0,0
2023-05-18,21,"岿格","价颇备",1,5,2,"格夸老",439,376,362,1209,911,866,358,802,0,0
2023-05-18,22,"岿格","价颇备",1,5,2,"格夸老",352,275,264,891,685,603,275,620,0,0
2023-05-18,23,"岿格","价颇备",1,5,2,"格夸老",275,193,175,631,439,437,170,376,0,0
2023-05-18,9,"岿格","剧玫备",1,5,2,"格夸老",38,36,30,49,51,37,30,43,0,0
2023-05-18,10,"岿格","剧玫备",1,5,2,"格夸老",80,86,77,121,142,103,64,86,0,0
2023-05-18,11,"岿格","剧玫备",1,5,2,"格夸老",184,196,165,360,411,288,170,282,0,0
2023-05-18,12,"岿格","剧玫备",1,5,2,"格夸老",201,209,165,363,348,283,169,294,0,0
2023-05-18,13,"岿格","剧玫备",1,5,2,"格夸老",159,165,125,271,272,186,143,231,0,0
2023-05-18,14,"岿格","剧玫备",1,5,2,"格夸老",124,124,113,213,204,182,120,204,0,0
2023-05-18,15,"岿格","剧玫备",1,5,2,"格夸老",119,129,118,206,230,211,113,203,0,0
2023-05-18,16,"岿格","剧玫备",1,5,2,"格夸老",155,158,152,253,247,257,173,296,0,0
2023-05-18,17,"岿格","剧玫备",1,5,2,"格夸老",250,244,257,458,433,465,237,425,0,0
