"pick_rgn2_nm","day_of_reg","hour_reg","is_rain","is_holiday","most_rf_x","percent_rf"
"노원구","수요일",15,0,0,"0.9",55.5555555555556
"노원구","수요일",15,0,1,"1",100
"노원구","수요일",16,0,0,"0.9",38.8888888888889
"노원구","수요일",16,0,1,"1.2",100
"노원구","수요일",17,0,0,"1",58.8235294117647
"노원구","수요일",17,0,1,"1.1",100
"노원구","수요일",17,1,0,"0.8",100
"노원구","수요일",18,0,0,"1",72.2222222222222
"노원구","수요일",18,0,1,"1.2",100
"노원구","수요일",19,0,0,"1",44.4444444444444
"노원구","수요일",19,0,1,"1.1",100
"노원구","수요일",20,0,0,"1",50
"노원구","수요일",20,0,1,"1.1",100
"노원구","수요일",21,0,0,"1.1",41.1764705882353
"노원구","수요일",21,0,1,"1",100
"노원구","수요일",21,1,0,"0.9",100
"노원구","수요일",22,0,0,"0.9",33.3333333333333
"노원구","수요일",22,0,1,"1",100
"노원구","수요일",23,0,0,"0.9",33.3333333333333
"노원구","수요일",23,0,1,"1",100
"노원구","월요일",9,0,0,"1.1",25
"노원구","월요일",9,0,1,"0.9",50
"노원구","월요일",9,1,0,"0.9",100
"노원구","월요일",10,0,0,"1",37.5
"노원구","월요일",10,0,1,"1.1",100
"노원구","월요일",10,1,0,"0.9",100
"노원구","월요일",11,0,0,"1",41.1764705882353
"노원구","월요일",11,0,1,"1",50
"노원구","월요일",12,0,0,"1",58.8235294117647
"노원구","월요일",12,0,1,"1.1",50
"노원구","월요일",13,0,0,"0.9",35.2941176470588
"노원구","월요일",13,0,1,"0.9",50
"노원구","월요일",14,0,0,"1",35.2941176470588
"노원구","월요일",14,0,1,"1",50
"노원구","월요일",15,0,0,"0.9",47.0588235294118
"노원구","월요일",15,0,1,"1",100
"노원구","월요일",16,0,0,"1",47.0588235294118
"노원구","월요일",16,0,1,"1.1",50
"노원구","월요일",17,0,0,"1",52.9411764705882
"노원구","월요일",17,0,1,"1",50
"노원구","월요일",18,0,0,"1",64.7058823529412
"노원구","월요일",18,0,1,"1",50
"노원구","월요일",19,0,0,"1",70.5882352941177
"노원구","월요일",19,0,1,"1.2",50
"노원구","월요일",20,0,0,"1",47.0588235294118
"노원구","월요일",20,0,1,"1.3",100
"노원구","월요일",21,0,0,"1",35.2941176470588
"노원구","월요일",21,0,1,"1.3",50
"노원구","월요일",22,0,0,"1",47.0588235294118
"노원구","월요일",22,0,1,"1",100
"노원구","월요일",23,0,0,"1",41.1764705882353
"노원구","월요일",23,0,1,"1",50
"노원구","일요일",9,0,1,"1",31.25
"노원구","일요일",9,1,1,"0.7",33.3333333333333
"노원구","일요일",10,0,1,"1",38.8888888888889
"노원구","일요일",10,1,1,"0.8",100
"노원구","일요일",11,0,1,"1",44.4444444444444
"노원구","일요일",11,1,1,"0.9",100
"노원구","일요일",12,0,1,"1",41.1764705882353
"노원구","일요일",12,1,1,"0.9",50
"노원구","일요일",13,0,1,"1",66.6666666666667
"노원구","일요일",13,1,1,"0.9",100
"노원구","일요일",14,0,1,"1",44.4444444444444
"노원구","일요일",14,1,1,"0.9",100
"노원구","일요일",15,0,1,"1",58.8235294117647
"노원구","일요일",15,1,1,"0.9",50
"노원구","일요일",16,0,1,"1",44.4444444444444
"노원구","일요일",16,1,1,"1",100
"노원구","일요일",17,0,1,"1",55.5555555555556
"노원구","일요일",17,1,1,"1.1",100
"노원구","일요일",18,0,1,"1",72.2222222222222
"노원구","일요일",18,1,1,"1",100
"노원구","일요일",19,0,1,"1",55.5555555555556
"노원구","일요일",19,1,1,"1.1",100
"노원구","일요일",20,0,1,"1",44.4444444444444
"노원구","일요일",20,1,1,"0.9",100
"노원구","일요일",21,0,1,"1",35.2941176470588
"노원구","일요일",21,1,1,"1",50
"노원구","일요일",22,0,1,"1",38.8888888888889
"노원구","일요일",22,1,1,"1",100
"노원구","일요일",23,0,1,"0.9",44.4444444444444
"노원구","일요일",23,1,1,"0.9",100
"노원구","토요일",9,0,1,"1",35.7142857142857
"노원구","토요일",9,1,1,"0.9",50
"노원구","토요일",10,0,1,"1",46.6666666666667
"노원구","토요일",10,1,1,"0.8",33.3333333333333
"노원구","토요일",11,0,1,"1",64.2857142857143
"노원구","토요일",11,1,1,"0.9",75
"노원구","토요일",12,0,1,"1",46.1538461538462
"노원구","토요일",12,1,1,"0.9",60
"노원구","토요일",13,0,1,"1",53.3333333333333
"노원구","토요일",13,1,1,"1",100
"노원구","토요일",14,0,1,"0.9",41.1764705882353
"노원구","토요일",15,0,1,"1",58.8235294117647
"노원구","토요일",15,1,1,"0.9",100
"노원구","토요일",16,0,1,"1",38.8888888888889
"노원구","토요일",17,0,1,"1",38.8888888888889
"노원구","토요일",18,0,1,"1",44.4444444444444
"노원구","토요일",19,0,1,"1",44.4444444444444
"노원구","토요일",20,0,1,"1",38.8888888888889
"노원구","토요일",21,0,1,"1",50
"노원구","토요일",22,0,1,"1",50
"노원구","토요일",23,0,1,"1",38.8888888888889
"노원구","화요일",9,0,0,"1.1",41.1764705882353
"노원구","화요일",9,0,1,"1.2",100
"노원구","화요일",9,1,0,"0.9",100
"노원구","화요일",10,0,0,"0.9",41.1764705882353
"노원구","화요일",10,0,1,"1",100
"노원구","화요일",10,1,0,"0.9",100
"노원구","화요일",11,0,0,"1.1",31.25
"노원구","화요일",11,0,1,"1.1",100
"노원구","화요일",11,1,0,"0.9",50
"노원구","화요일",12,0,0,"1",35.2941176470588
"노원구","화요일",12,0,1,"1.3",100
"노원구","화요일",12,1,0,"1",100
"노원구","화요일",13,0,0,"1",41.1764705882353
"노원구","화요일",13,0,1,"0.9",100
"노원구","화요일",13,1,0,"1",100
"노원구","화요일",14,0,0,"0.9",43.75
"노원구","화요일",14,0,1,"0.9",100
"노원구","화요일",14,1,0,"0.9",100
"노원구","화요일",15,0,0,"0.9",33.3333333333333
"노원구","화요일",15,0,1,"1",100
"노원구","화요일",16,0,0,"1",50
"노원구","화요일",16,0,1,"1.1",100
"노원구","화요일",17,0,0,"1",38.8888888888889
"노원구","화요일",17,0,1,"1.2",100
"노원구","화요일",18,0,0,"1",83.3333333333333
"노원구","화요일",18,0,1,"1",100
"노원구","화요일",19,0,0,"1",66.6666666666667
"노원구","화요일",19,0,1,"1",100
"노원구","화요일",20,0,0,"1",66.6666666666667
"노원구","화요일",20,0,1,"1.1",100
"노원구","화요일",21,0,0,"1",41.1764705882353
"노원구","화요일",21,0,1,"1.1",100
"노원구","화요일",21,1,0,"0.9",100
"노원구","화요일",22,0,0,"1",52.9411764705882
"노원구","화요일",22,0,1,"1.1",100
"노원구","화요일",22,1,0,"1",100
"노원구","화요일",23,0,0,"1",41.1764705882353
"노원구","화요일",23,0,1,"0.9",100
"노원구","화요일",23,1,0,"0.9",100
"도봉구","금요일",9,0,0,"0.9",28.5714285714286
"도봉구","금요일",9,1,0,"0.8",100
"도봉구","금요일",9,1,1,"1.6",100
"도봉구","금요일",10,0,0,"1",50
"도봉구","금요일",11,0,0,"1",43.75
"도봉구","금요일",12,0,0,"0.9",40
"도봉구","금요일",12,0,1,"1.2",100
"도봉구","금요일",12,1,0,"1",100
"도봉구","금요일",13,0,0,"0.8",25
"도봉구","금요일",13,0,1,"1.2",100
"도봉구","금요일",14,0,0,"0.8",35.2941176470588
"도봉구","금요일",15,0,0,"0.9",50
"도봉구","금요일",15,1,1,"1.9",100
"도봉구","금요일",16,0,0,"1",35.2941176470588
"도봉구","금요일",17,0,0,"1",35.2941176470588
"도봉구","금요일",17,1,1,"1.4",100
"도봉구","금요일",18,0,0,"1",37.5
"도봉구","금요일",18,1,1,"1.1",100
"도봉구","금요일",19,0,0,"1",58.8235294117647
"도봉구","금요일",20,0,0,"1",41.1764705882353
"도봉구","금요일",21,0,0,"1",46.6666666666667
"도봉구","금요일",21,1,0,"0.9",50
"도봉구","금요일",21,1,1,"1.3",100
"도봉구","금요일",22,0,0,"1",31.25
"도봉구","금요일",22,1,1,"1.1",100
"도봉구","금요일",23,0,0,"0.9",60
"도봉구","금요일",23,1,0,"0.7",50
"도봉구","금요일",23,1,1,"0.8",100
"도봉구","목요일",9,0,0,"0.9",27.7777777777778
"도봉구","목요일",9,1,0,"0.5",100
"도봉구","목요일",10,0,0,"0.9",35.2941176470588
"도봉구","목요일",10,1,0,"0.8",50
"도봉구","목요일",11,0,0,"0.9",33.3333333333333
"도봉구","목요일",11,1,0,"1",100
"도봉구","목요일",12,0,0,"1",47.0588235294118
"도봉구","목요일",12,1,0,"1",100
"도봉구","목요일",13,0,0,"0.9",29.4117647058824
"도봉구","목요일",13,1,0,"0.8",50
"도봉구","목요일",14,0,0,"1",29.4117647058824
"도봉구","목요일",14,1,0,"0.9",50
"도봉구","목요일",15,0,0,"0.9",44.4444444444444
"도봉구","목요일",15,1,0,"0.9",100
"도봉구","목요일",16,0,0,"0.9",35.2941176470588
"도봉구","목요일",16,1,0,"0.7",50
"도봉구","목요일",17,0,0,"0.9",44.4444444444444
"도봉구","목요일",17,1,0,"1",100
"도봉구","목요일",18,0,0,"1",55.5555555555556
"도봉구","목요일",18,1,0,"1.2",100
"도봉구","목요일",19,0,0,"1",44.4444444444444
"도봉구","목요일",19,1,0,"1",100
"도봉구","목요일",20,0,0,"1",41.1764705882353
"도봉구","목요일",20,1,0,"1.1",50
"도봉구","목요일",21,0,0,"0.9",43.75
"도봉구","목요일",21,1,0,"1",66.6666666666667
"도봉구","목요일",22,0,0,"0.9",38.8888888888889
"도봉구","목요일",22,1,0,"1.3",100
"도봉구","목요일",23,0,0,"1",38.8888888888889
"도봉구","목요일",23,1,0,"0.8",100
"도봉구","수요일",9,0,0,"0.9",23.5294117647059
"도봉구","수요일",9,0,1,"0.7",100
"도봉구","수요일",9,1,0,"0.9",100
"도봉구","수요일",10,0,0,"0.8",23.5294117647059
"도봉구","수요일",10,0,1,"1.2",100
"도봉구","수요일",10,1,0,"0.8",100
"도봉구","수요일",11,0,0,"0.9",29.4117647058824
"도봉구","수요일",11,0,1,"1",100
"도봉구","수요일",11,1,0,"0.9",100
"도봉구","수요일",12,0,0,"0.9",29.4117647058824
"도봉구","수요일",12,0,1,"0.9",100
"도봉구","수요일",12,1,0,"0.7",100
"도봉구","수요일",13,0,0,"1",29.4117647058824
"도봉구","수요일",13,0,1,"0.9",100
"도봉구","수요일",13,1,0,"0.8",100
"도봉구","수요일",14,0,0,"1",29.4117647058824
"도봉구","수요일",14,0,1,"1",100
"도봉구","수요일",14,1,0,"0.7",100
"도봉구","수요일",15,0,0,"0.8",27.7777777777778
"도봉구","수요일",15,0,1,"1",100
"도봉구","수요일",16,0,0,"0.9",33.3333333333333
"도봉구","수요일",16,0,1,"1",100
"도봉구","수요일",17,0,0,"1",47.0588235294118
"도봉구","수요일",17,0,1,"1",100
"도봉구","수요일",17,1,0,"0.9",100
"도봉구","수요일",18,0,0,"1",38.8888888888889
"도봉구","수요일",18,0,1,"1.3",100
"도봉구","수요일",19,0,0,"1.1",38.8888888888889
"도봉구","수요일",19,0,1,"1.2",100
"도봉구","수요일",20,0,0,"1",61.1111111111111
"도봉구","수요일",20,0,1,"1.2",100
"도봉구","수요일",21,0,0,"1",35.2941176470588
"도봉구","수요일",21,0,1,"1.1",100
"도봉구","수요일",21,1,0,"0.9",100
"도봉구","수요일",22,0,0,"0.9",33.3333333333333
"도봉구","수요일",22,0,1,"0.9",100
"도봉구","수요일",23,0,0,"1",38.8888888888889
"도봉구","수요일",23,0,1,"1",100
"도봉구","월요일",9,0,0,"0.6",31.25
"도봉구","월요일",9,0,1,"0.7",50
"도봉구","월요일",9,1,0,"0.8",100
"도봉구","월요일",10,0,0,"1",50
"도봉구","월요일",10,0,1,"1.1",50
"도봉구","월요일",10,1,0,"1.2",100
"도봉구","월요일",11,0,0,"1.1",29.4117647058824
"도봉구","월요일",11,0,1,"1.2",50
"도봉구","월요일",12,0,0,"1",29.4117647058824
"도봉구","월요일",12,0,1,"1.2",50
"도봉구","월요일",13,0,0,"0.8",29.4117647058824
"도봉구","월요일",13,0,1,"0.9",50
"도봉구","월요일",14,0,0,"0.9",35.2941176470588
"도봉구","월요일",14,0,1,"0.8",50
"도봉구","월요일",15,0,0,"0.8",35.2941176470588
"도봉구","월요일",15,0,1,"1",100
"도봉구","월요일",16,0,0,"0.9",52.9411764705882
"도봉구","월요일",16,0,1,"1",100
"도봉구","월요일",17,0,0,"1",47.0588235294118
"도봉구","월요일",17,0,1,"1",50
"도봉구","월요일",18,0,0,"0.9",41.1764705882353
"도봉구","월요일",18,0,1,"1.1",50
"도봉구","월요일",19,0,0,"1",47.0588235294118
"도봉구","월요일",19,0,1,"1.1",50
"도봉구","월요일",20,0,0,"0.9",35.2941176470588
"도봉구","월요일",20,0,1,"1.1",50
"도봉구","월요일",21,0,0,"1",35.2941176470588
"도봉구","월요일",21,0,1,"1",50
"도봉구","월요일",22,0,0,"1",29.4117647058824
"도봉구","월요일",22,0,1,"0.9",50
"도봉구","월요일",23,0,0,"1",35.2941176470588
"도봉구","월요일",23,0,1,"1",50
"도봉구","일요일",9,0,1,"1",31.25
"도봉구","일요일",9,1,1,"0.8",66.6666666666667
"도봉구","일요일",10,0,1,"1",33.3333333333333
"도봉구","일요일",10,1,1,"0.8",100
"도봉구","일요일",11,0,1,"1",27.7777777777778
"도봉구","일요일",11,1,1,"0.9",100
"도봉구","일요일",12,0,1,"1",47.0588235294118
"도봉구","일요일",12,1,1,"0.9",50
"도봉구","일요일",13,0,1,"1",50
"도봉구","일요일",13,1,1,"1",100
"도봉구","일요일",14,0,1,"1",38.8888888888889
"도봉구","일요일",14,1,1,"0.9",100
"도봉구","일요일",15,0,1,"1",41.1764705882353
"도봉구","일요일",15,1,1,"0.8",50
"도봉구","일요일",16,0,1,"0.9",27.7777777777778
"도봉구","일요일",16,1,1,"0.9",100
"도봉구","일요일",17,0,1,"1",38.8888888888889
"도봉구","일요일",17,1,1,"0.9",100
"도봉구","일요일",18,0,1,"1",44.4444444444444
"도봉구","일요일",18,1,1,"1.1",100
"도봉구","일요일",19,0,1,"1",55.5555555555556
"도봉구","일요일",19,1,1,"1",100
"도봉구","일요일",20,0,1,"1",66.6666666666667
"도봉구","일요일",20,1,1,"0.9",100
"도봉구","일요일",21,0,1,"1",47.0588235294118
"도봉구","일요일",21,1,1,"0.8",50
"도봉구","일요일",22,0,1,"0.9",33.3333333333333
"도봉구","일요일",22,1,1,"0.9",100
"도봉구","일요일",23,0,1,"1",27.7777777777778
"도봉구","일요일",23,1,1,"1.1",100
"도봉구","토요일",9,0,1,"1",28.5714285714286
"도봉구","토요일",9,1,1,"0.9",50
"도봉구","토요일",10,0,1,"1",60
"도봉구","토요일",10,1,1,"1",66.6666666666667
"도봉구","토요일",11,0,1,"1",35.7142857142857
"도봉구","토요일",11,1,1,"0.9",50
"도봉구","토요일",12,0,1,"1",53.8461538461538
"도봉구","토요일",12,1,1,"0.9",60
"도봉구","토요일",13,0,1,"1",46.6666666666667
"도봉구","토요일",13,1,1,"0.9",50
"도봉구","토요일",14,0,1,"1",41.1764705882353
"도봉구","토요일",15,0,1,"1",47.0588235294118
"도봉구","토요일",15,1,1,"0.9",100
"도봉구","토요일",16,0,1,"1",33.3333333333333
"도봉구","토요일",17,0,1,"1",44.4444444444444
"도봉구","토요일",18,0,1,"1",55.5555555555556
"도봉구","토요일",19,0,1,"1",50
"도봉구","토요일",20,0,1,"1",55.5555555555556
"도봉구","토요일",21,0,1,"1",38.8888888888889
"도봉구","토요일",22,0,1,"1",33.3333333333333
"도봉구","토요일",23,0,1,"0.8",33.3333333333333
"도봉구","화요일",9,0,0,"0.7",29.4117647058824
"도봉구","화요일",9,0,1,"1",100
"도봉구","화요일",9,1,0,"0.5",100
"도봉구","화요일",10,0,0,"1",35.2941176470588
"도봉구","화요일",10,0,1,"1.1",100
"도봉구","화요일",10,1,0,"0.8",100
"도봉구","화요일",11,0,0,"0.9",31.25
"도봉구","화요일",11,0,1,"1.4",100
"도봉구","화요일",11,1,0,"0.8",100
"도봉구","화요일",12,0,0,"1",29.4117647058824
"도봉구","화요일",12,0,1,"0.9",100
"도봉구","화요일",12,1,0,"0.9",100
"도봉구","화요일",13,0,0,"0.9",41.1764705882353
"도봉구","화요일",13,0,1,"0.9",100
"도봉구","화요일",13,1,0,"1",100
"도봉구","화요일",14,0,0,"0.9",37.5
"도봉구","화요일",14,0,1,"0.8",100
"도봉구","화요일",14,1,0,"0.9",100
"도봉구","화요일",15,0,0,"0.8",27.7777777777778
"도봉구","화요일",15,0,1,"0.9",100
"도봉구","화요일",16,0,0,"1",50
"도봉구","화요일",16,0,1,"1",100
"도봉구","화요일",17,0,0,"1",50
"도봉구","화요일",17,0,1,"1",100
"도봉구","화요일",18,0,0,"1",38.8888888888889
"도봉구","화요일",18,0,1,"1.2",100
"도봉구","화요일",19,0,0,"0.9",33.3333333333333
"도봉구","화요일",19,0,1,"0.9",100
"도봉구","화요일",20,0,0,"1",33.3333333333333
